images,masks
SN3_roads_train_AOI_4_Shanghai_MS_img1419.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1419.npy
SN3_roads_train_AOI_5_Khartoum_MS_img308.tif,SN3_roads_train_AOI_5_Khartoum_mask_img308.npy
SN3_roads_train_AOI_2_Vegas_MS_img383.tif,SN3_roads_train_AOI_2_Vegas_mask_img383.npy
SN3_roads_train_AOI_2_Vegas_MS_img1348.tif,SN3_roads_train_AOI_2_Vegas_mask_img1348.npy
SN3_roads_train_AOI_3_Paris_MS_img252.tif,SN3_roads_train_AOI_3_Paris_mask_img252.npy
SN3_roads_train_AOI_3_Paris_MS_img182.tif,SN3_roads_train_AOI_3_Paris_mask_img182.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1757.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1757.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1213.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1213.npy
SN3_roads_train_AOI_4_Shanghai_MS_img882.tif,SN3_roads_train_AOI_4_Shanghai_mask_img882.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1102.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1102.npy
SN3_roads_train_AOI_3_Paris_MS_img334.tif,SN3_roads_train_AOI_3_Paris_mask_img334.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1562.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1562.npy
SN3_roads_train_AOI_2_Vegas_MS_img1492.tif,SN3_roads_train_AOI_2_Vegas_mask_img1492.npy
SN3_roads_train_AOI_2_Vegas_MS_img573.tif,SN3_roads_train_AOI_2_Vegas_mask_img573.npy
SN3_roads_train_AOI_4_Shanghai_MS_img727.tif,SN3_roads_train_AOI_4_Shanghai_mask_img727.npy
SN3_roads_train_AOI_2_Vegas_MS_img301.tif,SN3_roads_train_AOI_2_Vegas_mask_img301.npy
SN3_roads_train_AOI_5_Khartoum_MS_img269.tif,SN3_roads_train_AOI_5_Khartoum_mask_img269.npy
SN3_roads_train_AOI_3_Paris_MS_img192.tif,SN3_roads_train_AOI_3_Paris_mask_img192.npy
SN3_roads_train_AOI_4_Shanghai_MS_img294.tif,SN3_roads_train_AOI_4_Shanghai_mask_img294.npy
SN3_roads_train_AOI_2_Vegas_MS_img1075.tif,SN3_roads_train_AOI_2_Vegas_mask_img1075.npy
SN3_roads_train_AOI_3_Paris_MS_img496.tif,SN3_roads_train_AOI_3_Paris_mask_img496.npy
SN3_roads_train_AOI_4_Shanghai_MS_img319.tif,SN3_roads_train_AOI_4_Shanghai_mask_img319.npy
SN3_roads_train_AOI_4_Shanghai_MS_img443.tif,SN3_roads_train_AOI_4_Shanghai_mask_img443.npy
SN3_roads_train_AOI_2_Vegas_MS_img909.tif,SN3_roads_train_AOI_2_Vegas_mask_img909.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1799.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1799.npy
SN3_roads_train_AOI_5_Khartoum_MS_img427.tif,SN3_roads_train_AOI_5_Khartoum_mask_img427.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1008.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1008.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1271.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1271.npy
SN3_roads_train_AOI_5_Khartoum_MS_img106.tif,SN3_roads_train_AOI_5_Khartoum_mask_img106.npy
SN3_roads_train_AOI_2_Vegas_MS_img622.tif,SN3_roads_train_AOI_2_Vegas_mask_img622.npy
SN3_roads_train_AOI_2_Vegas_MS_img1508.tif,SN3_roads_train_AOI_2_Vegas_mask_img1508.npy
SN3_roads_train_AOI_5_Khartoum_MS_img453.tif,SN3_roads_train_AOI_5_Khartoum_mask_img453.npy
SN3_roads_train_AOI_5_Khartoum_MS_img459.tif,SN3_roads_train_AOI_5_Khartoum_mask_img459.npy
SN3_roads_train_AOI_4_Shanghai_MS_img434.tif,SN3_roads_train_AOI_4_Shanghai_mask_img434.npy
SN3_roads_train_AOI_4_Shanghai_MS_img925.tif,SN3_roads_train_AOI_4_Shanghai_mask_img925.npy
SN3_roads_train_AOI_2_Vegas_MS_img1483.tif,SN3_roads_train_AOI_2_Vegas_mask_img1483.npy
SN3_roads_train_AOI_2_Vegas_MS_img399.tif,SN3_roads_train_AOI_2_Vegas_mask_img399.npy
SN3_roads_train_AOI_2_Vegas_MS_img1557.tif,SN3_roads_train_AOI_2_Vegas_mask_img1557.npy
SN3_roads_train_AOI_5_Khartoum_MS_img454.tif,SN3_roads_train_AOI_5_Khartoum_mask_img454.npy
SN3_roads_train_AOI_5_Khartoum_MS_img266.tif,SN3_roads_train_AOI_5_Khartoum_mask_img266.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1265.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1265.npy
SN3_roads_train_AOI_4_Shanghai_MS_img473.tif,SN3_roads_train_AOI_4_Shanghai_mask_img473.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1903.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1903.npy
SN3_roads_train_AOI_4_Shanghai_MS_img345.tif,SN3_roads_train_AOI_4_Shanghai_mask_img345.npy
SN3_roads_train_AOI_4_Shanghai_MS_img123.tif,SN3_roads_train_AOI_4_Shanghai_mask_img123.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1009.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1009.npy
SN3_roads_train_AOI_2_Vegas_MS_img870.tif,SN3_roads_train_AOI_2_Vegas_mask_img870.npy
SN3_roads_train_AOI_2_Vegas_MS_img1331.tif,SN3_roads_train_AOI_2_Vegas_mask_img1331.npy
SN3_roads_train_AOI_5_Khartoum_MS_img261.tif,SN3_roads_train_AOI_5_Khartoum_mask_img261.npy
SN3_roads_train_AOI_3_Paris_MS_img159.tif,SN3_roads_train_AOI_3_Paris_mask_img159.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1002.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1002.npy
SN3_roads_train_AOI_2_Vegas_MS_img1181.tif,SN3_roads_train_AOI_2_Vegas_mask_img1181.npy
SN3_roads_train_AOI_5_Khartoum_MS_img440.tif,SN3_roads_train_AOI_5_Khartoum_mask_img440.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1435.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1435.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1547.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1547.npy
SN3_roads_train_AOI_4_Shanghai_MS_img218.tif,SN3_roads_train_AOI_4_Shanghai_mask_img218.npy
SN3_roads_train_AOI_2_Vegas_MS_img683.tif,SN3_roads_train_AOI_2_Vegas_mask_img683.npy
SN3_roads_train_AOI_4_Shanghai_MS_img120.tif,SN3_roads_train_AOI_4_Shanghai_mask_img120.npy
SN3_roads_train_AOI_2_Vegas_MS_img244.tif,SN3_roads_train_AOI_2_Vegas_mask_img244.npy
SN3_roads_train_AOI_2_Vegas_MS_img722.tif,SN3_roads_train_AOI_2_Vegas_mask_img722.npy
SN3_roads_train_AOI_2_Vegas_MS_img1089.tif,SN3_roads_train_AOI_2_Vegas_mask_img1089.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1865.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1865.npy
SN3_roads_train_AOI_4_Shanghai_MS_img840.tif,SN3_roads_train_AOI_4_Shanghai_mask_img840.npy
SN3_roads_train_AOI_5_Khartoum_MS_img64.tif,SN3_roads_train_AOI_5_Khartoum_mask_img64.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1358.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1358.npy
SN3_roads_train_AOI_2_Vegas_MS_img695.tif,SN3_roads_train_AOI_2_Vegas_mask_img695.npy
SN3_roads_train_AOI_2_Vegas_MS_img520.tif,SN3_roads_train_AOI_2_Vegas_mask_img520.npy
SN3_roads_train_AOI_4_Shanghai_MS_img526.tif,SN3_roads_train_AOI_4_Shanghai_mask_img526.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1859.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1859.npy
SN3_roads_train_AOI_4_Shanghai_MS_img44.tif,SN3_roads_train_AOI_4_Shanghai_mask_img44.npy
SN3_roads_train_AOI_2_Vegas_MS_img1254.tif,SN3_roads_train_AOI_2_Vegas_mask_img1254.npy
SN3_roads_train_AOI_5_Khartoum_MS_img442.tif,SN3_roads_train_AOI_5_Khartoum_mask_img442.npy
SN3_roads_train_AOI_3_Paris_MS_img408.tif,SN3_roads_train_AOI_3_Paris_mask_img408.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1696.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1696.npy
SN3_roads_train_AOI_5_Khartoum_MS_img7.tif,SN3_roads_train_AOI_5_Khartoum_mask_img7.npy
SN3_roads_train_AOI_3_Paris_MS_img283.tif,SN3_roads_train_AOI_3_Paris_mask_img283.npy
SN3_roads_train_AOI_2_Vegas_MS_img1002.tif,SN3_roads_train_AOI_2_Vegas_mask_img1002.npy
SN3_roads_train_AOI_3_Paris_MS_img225.tif,SN3_roads_train_AOI_3_Paris_mask_img225.npy
SN3_roads_train_AOI_2_Vegas_MS_img598.tif,SN3_roads_train_AOI_2_Vegas_mask_img598.npy
SN3_roads_train_AOI_5_Khartoum_MS_img227.tif,SN3_roads_train_AOI_5_Khartoum_mask_img227.npy
SN3_roads_train_AOI_4_Shanghai_MS_img179.tif,SN3_roads_train_AOI_4_Shanghai_mask_img179.npy
SN3_roads_train_AOI_2_Vegas_MS_img480.tif,SN3_roads_train_AOI_2_Vegas_mask_img480.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1389.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1389.npy
SN3_roads_train_AOI_5_Khartoum_MS_img469.tif,SN3_roads_train_AOI_5_Khartoum_mask_img469.npy
SN3_roads_train_AOI_5_Khartoum_MS_img87.tif,SN3_roads_train_AOI_5_Khartoum_mask_img87.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1712.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1712.npy
SN3_roads_train_AOI_4_Shanghai_MS_img455.tif,SN3_roads_train_AOI_4_Shanghai_mask_img455.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1305.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1305.npy
SN3_roads_train_AOI_5_Khartoum_MS_img449.tif,SN3_roads_train_AOI_5_Khartoum_mask_img449.npy
SN3_roads_train_AOI_5_Khartoum_MS_img287.tif,SN3_roads_train_AOI_5_Khartoum_mask_img287.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1337.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1337.npy
SN3_roads_train_AOI_2_Vegas_MS_img571.tif,SN3_roads_train_AOI_2_Vegas_mask_img571.npy
SN3_roads_train_AOI_4_Shanghai_MS_img749.tif,SN3_roads_train_AOI_4_Shanghai_mask_img749.npy
SN3_roads_train_AOI_4_Shanghai_MS_img856.tif,SN3_roads_train_AOI_4_Shanghai_mask_img856.npy
SN3_roads_train_AOI_4_Shanghai_MS_img724.tif,SN3_roads_train_AOI_4_Shanghai_mask_img724.npy
SN3_roads_train_AOI_4_Shanghai_MS_img886.tif,SN3_roads_train_AOI_4_Shanghai_mask_img886.npy
SN3_roads_train_AOI_3_Paris_MS_img6.tif,SN3_roads_train_AOI_3_Paris_mask_img6.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1556.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1556.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1731.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1731.npy
SN3_roads_train_AOI_2_Vegas_MS_img1513.tif,SN3_roads_train_AOI_2_Vegas_mask_img1513.npy
SN3_roads_train_AOI_4_Shanghai_MS_img161.tif,SN3_roads_train_AOI_4_Shanghai_mask_img161.npy
SN3_roads_train_AOI_2_Vegas_MS_img1100.tif,SN3_roads_train_AOI_2_Vegas_mask_img1100.npy
SN3_roads_train_AOI_5_Khartoum_MS_img62.tif,SN3_roads_train_AOI_5_Khartoum_mask_img62.npy
SN3_roads_train_AOI_2_Vegas_MS_img342.tif,SN3_roads_train_AOI_2_Vegas_mask_img342.npy
SN3_roads_train_AOI_5_Khartoum_MS_img100.tif,SN3_roads_train_AOI_5_Khartoum_mask_img100.npy
SN3_roads_train_AOI_2_Vegas_MS_img531.tif,SN3_roads_train_AOI_2_Vegas_mask_img531.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1775.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1775.npy
SN3_roads_train_AOI_2_Vegas_MS_img194.tif,SN3_roads_train_AOI_2_Vegas_mask_img194.npy
SN3_roads_train_AOI_2_Vegas_MS_img1111.tif,SN3_roads_train_AOI_2_Vegas_mask_img1111.npy
SN3_roads_train_AOI_2_Vegas_MS_img673.tif,SN3_roads_train_AOI_2_Vegas_mask_img673.npy
SN3_roads_train_AOI_4_Shanghai_MS_img874.tif,SN3_roads_train_AOI_4_Shanghai_mask_img874.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1276.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1276.npy
SN3_roads_train_AOI_3_Paris_MS_img246.tif,SN3_roads_train_AOI_3_Paris_mask_img246.npy
SN3_roads_train_AOI_3_Paris_MS_img360.tif,SN3_roads_train_AOI_3_Paris_mask_img360.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1437.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1437.npy
SN3_roads_train_AOI_5_Khartoum_MS_img18.tif,SN3_roads_train_AOI_5_Khartoum_mask_img18.npy
SN3_roads_train_AOI_3_Paris_MS_img470.tif,SN3_roads_train_AOI_3_Paris_mask_img470.npy
SN3_roads_train_AOI_2_Vegas_MS_img863.tif,SN3_roads_train_AOI_2_Vegas_mask_img863.npy
SN3_roads_train_AOI_2_Vegas_MS_img311.tif,SN3_roads_train_AOI_2_Vegas_mask_img311.npy
SN3_roads_train_AOI_4_Shanghai_MS_img490.tif,SN3_roads_train_AOI_4_Shanghai_mask_img490.npy
SN3_roads_train_AOI_2_Vegas_MS_img442.tif,SN3_roads_train_AOI_2_Vegas_mask_img442.npy
SN3_roads_train_AOI_3_Paris_MS_img320.tif,SN3_roads_train_AOI_3_Paris_mask_img320.npy
SN3_roads_train_AOI_2_Vegas_MS_img1232.tif,SN3_roads_train_AOI_2_Vegas_mask_img1232.npy
SN3_roads_train_AOI_2_Vegas_MS_img173.tif,SN3_roads_train_AOI_2_Vegas_mask_img173.npy
SN3_roads_train_AOI_3_Paris_MS_img345.tif,SN3_roads_train_AOI_3_Paris_mask_img345.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1236.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1236.npy
SN3_roads_train_AOI_3_Paris_MS_img168.tif,SN3_roads_train_AOI_3_Paris_mask_img168.npy
SN3_roads_train_AOI_4_Shanghai_MS_img611.tif,SN3_roads_train_AOI_4_Shanghai_mask_img611.npy
SN3_roads_train_AOI_2_Vegas_MS_img1588.tif,SN3_roads_train_AOI_2_Vegas_mask_img1588.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1190.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1190.npy
SN3_roads_train_AOI_2_Vegas_MS_img165.tif,SN3_roads_train_AOI_2_Vegas_mask_img165.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1804.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1804.npy
SN3_roads_train_AOI_4_Shanghai_MS_img485.tif,SN3_roads_train_AOI_4_Shanghai_mask_img485.npy
SN3_roads_train_AOI_4_Shanghai_MS_img789.tif,SN3_roads_train_AOI_4_Shanghai_mask_img789.npy
SN3_roads_train_AOI_2_Vegas_MS_img771.tif,SN3_roads_train_AOI_2_Vegas_mask_img771.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1543.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1543.npy
SN3_roads_train_AOI_4_Shanghai_MS_img846.tif,SN3_roads_train_AOI_4_Shanghai_mask_img846.npy
SN3_roads_train_AOI_3_Paris_MS_img294.tif,SN3_roads_train_AOI_3_Paris_mask_img294.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1431.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1431.npy
SN3_roads_train_AOI_3_Paris_MS_img98.tif,SN3_roads_train_AOI_3_Paris_mask_img98.npy
SN3_roads_train_AOI_2_Vegas_MS_img1413.tif,SN3_roads_train_AOI_2_Vegas_mask_img1413.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1155.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1155.npy
SN3_roads_train_AOI_2_Vegas_MS_img182.tif,SN3_roads_train_AOI_2_Vegas_mask_img182.npy
SN3_roads_train_AOI_5_Khartoum_MS_img259.tif,SN3_roads_train_AOI_5_Khartoum_mask_img259.npy
SN3_roads_train_AOI_3_Paris_MS_img54.tif,SN3_roads_train_AOI_3_Paris_mask_img54.npy
SN3_roads_train_AOI_4_Shanghai_MS_img875.tif,SN3_roads_train_AOI_4_Shanghai_mask_img875.npy
SN3_roads_train_AOI_4_Shanghai_MS_img360.tif,SN3_roads_train_AOI_4_Shanghai_mask_img360.npy
SN3_roads_train_AOI_5_Khartoum_MS_img334.tif,SN3_roads_train_AOI_5_Khartoum_mask_img334.npy
SN3_roads_train_AOI_2_Vegas_MS_img1038.tif,SN3_roads_train_AOI_2_Vegas_mask_img1038.npy
SN3_roads_train_AOI_4_Shanghai_MS_img221.tif,SN3_roads_train_AOI_4_Shanghai_mask_img221.npy
SN3_roads_train_AOI_5_Khartoum_MS_img458.tif,SN3_roads_train_AOI_5_Khartoum_mask_img458.npy
SN3_roads_train_AOI_2_Vegas_MS_img991.tif,SN3_roads_train_AOI_2_Vegas_mask_img991.npy
SN3_roads_train_AOI_2_Vegas_MS_img922.tif,SN3_roads_train_AOI_2_Vegas_mask_img922.npy
SN3_roads_train_AOI_2_Vegas_MS_img1258.tif,SN3_roads_train_AOI_2_Vegas_mask_img1258.npy
SN3_roads_train_AOI_2_Vegas_MS_img988.tif,SN3_roads_train_AOI_2_Vegas_mask_img988.npy
SN3_roads_train_AOI_2_Vegas_MS_img1081.tif,SN3_roads_train_AOI_2_Vegas_mask_img1081.npy
SN3_roads_train_AOI_2_Vegas_MS_img331.tif,SN3_roads_train_AOI_2_Vegas_mask_img331.npy
SN3_roads_train_AOI_2_Vegas_MS_img794.tif,SN3_roads_train_AOI_2_Vegas_mask_img794.npy
SN3_roads_train_AOI_4_Shanghai_MS_img329.tif,SN3_roads_train_AOI_4_Shanghai_mask_img329.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1317.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1317.npy
SN3_roads_train_AOI_4_Shanghai_MS_img694.tif,SN3_roads_train_AOI_4_Shanghai_mask_img694.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1611.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1611.npy
SN3_roads_train_AOI_2_Vegas_MS_img1197.tif,SN3_roads_train_AOI_2_Vegas_mask_img1197.npy
SN3_roads_train_AOI_2_Vegas_MS_img1139.tif,SN3_roads_train_AOI_2_Vegas_mask_img1139.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1333.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1333.npy
SN3_roads_train_AOI_5_Khartoum_MS_img418.tif,SN3_roads_train_AOI_5_Khartoum_mask_img418.npy
SN3_roads_train_AOI_5_Khartoum_MS_img154.tif,SN3_roads_train_AOI_5_Khartoum_mask_img154.npy
SN3_roads_train_AOI_2_Vegas_MS_img1128.tif,SN3_roads_train_AOI_2_Vegas_mask_img1128.npy
SN3_roads_train_AOI_2_Vegas_MS_img1505.tif,SN3_roads_train_AOI_2_Vegas_mask_img1505.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1878.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1878.npy
SN3_roads_train_AOI_2_Vegas_MS_img333.tif,SN3_roads_train_AOI_2_Vegas_mask_img333.npy
SN3_roads_train_AOI_2_Vegas_MS_img148.tif,SN3_roads_train_AOI_2_Vegas_mask_img148.npy
SN3_roads_train_AOI_4_Shanghai_MS_img325.tif,SN3_roads_train_AOI_4_Shanghai_mask_img325.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1085.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1085.npy
SN3_roads_train_AOI_2_Vegas_MS_img700.tif,SN3_roads_train_AOI_2_Vegas_mask_img700.npy
SN3_roads_train_AOI_2_Vegas_MS_img1345.tif,SN3_roads_train_AOI_2_Vegas_mask_img1345.npy
SN3_roads_train_AOI_2_Vegas_MS_img214.tif,SN3_roads_train_AOI_2_Vegas_mask_img214.npy
SN3_roads_train_AOI_2_Vegas_MS_img1434.tif,SN3_roads_train_AOI_2_Vegas_mask_img1434.npy
SN3_roads_train_AOI_3_Paris_MS_img41.tif,SN3_roads_train_AOI_3_Paris_mask_img41.npy
SN3_roads_train_AOI_2_Vegas_MS_img1472.tif,SN3_roads_train_AOI_2_Vegas_mask_img1472.npy
SN3_roads_train_AOI_2_Vegas_MS_img809.tif,SN3_roads_train_AOI_2_Vegas_mask_img809.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1673.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1673.npy
SN3_roads_train_AOI_2_Vegas_MS_img1449.tif,SN3_roads_train_AOI_2_Vegas_mask_img1449.npy
SN3_roads_train_AOI_4_Shanghai_MS_img843.tif,SN3_roads_train_AOI_4_Shanghai_mask_img843.npy
SN3_roads_train_AOI_2_Vegas_MS_img40.tif,SN3_roads_train_AOI_2_Vegas_mask_img40.npy
SN3_roads_train_AOI_2_Vegas_MS_img1344.tif,SN3_roads_train_AOI_2_Vegas_mask_img1344.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1921.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1921.npy
SN3_roads_train_AOI_2_Vegas_MS_img1512.tif,SN3_roads_train_AOI_2_Vegas_mask_img1512.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1918.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1918.npy
SN3_roads_train_AOI_4_Shanghai_MS_img421.tif,SN3_roads_train_AOI_4_Shanghai_mask_img421.npy
SN3_roads_train_AOI_2_Vegas_MS_img1268.tif,SN3_roads_train_AOI_2_Vegas_mask_img1268.npy
SN3_roads_train_AOI_2_Vegas_MS_img1224.tif,SN3_roads_train_AOI_2_Vegas_mask_img1224.npy
SN3_roads_train_AOI_3_Paris_MS_img405.tif,SN3_roads_train_AOI_3_Paris_mask_img405.npy
SN3_roads_train_AOI_2_Vegas_MS_img8.tif,SN3_roads_train_AOI_2_Vegas_mask_img8.npy
SN3_roads_train_AOI_2_Vegas_MS_img602.tif,SN3_roads_train_AOI_2_Vegas_mask_img602.npy
SN3_roads_train_AOI_2_Vegas_MS_img697.tif,SN3_roads_train_AOI_2_Vegas_mask_img697.npy
SN3_roads_train_AOI_2_Vegas_MS_img1583.tif,SN3_roads_train_AOI_2_Vegas_mask_img1583.npy
SN3_roads_train_AOI_4_Shanghai_MS_img861.tif,SN3_roads_train_AOI_4_Shanghai_mask_img861.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1539.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1539.npy
SN3_roads_train_AOI_2_Vegas_MS_img93.tif,SN3_roads_train_AOI_2_Vegas_mask_img93.npy
SN3_roads_train_AOI_4_Shanghai_MS_img873.tif,SN3_roads_train_AOI_4_Shanghai_mask_img873.npy
SN3_roads_train_AOI_2_Vegas_MS_img642.tif,SN3_roads_train_AOI_2_Vegas_mask_img642.npy
SN3_roads_train_AOI_3_Paris_MS_img237.tif,SN3_roads_train_AOI_3_Paris_mask_img237.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1158.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1158.npy
SN3_roads_train_AOI_2_Vegas_MS_img686.tif,SN3_roads_train_AOI_2_Vegas_mask_img686.npy
SN3_roads_train_AOI_2_Vegas_MS_img145.tif,SN3_roads_train_AOI_2_Vegas_mask_img145.npy
SN3_roads_train_AOI_4_Shanghai_MS_img332.tif,SN3_roads_train_AOI_4_Shanghai_mask_img332.npy
SN3_roads_train_AOI_4_Shanghai_MS_img1015.tif,SN3_roads_train_AOI_4_Shanghai_mask_img1015.npy
SN3_roads_train_AOI_4_Shanghai_MS_img297.tif,SN3_roads_train_AOI_4_Shanghai_mask_img297.npy
SN3_roads_train_AOI_2_Vegas_MS_img345.tif,SN3_roads_train_AOI_2_Vegas_mask_img345.npy
SN3_roads_train_AOI_5_Khartoum_MS_img397.tif,SN3_roads_train_AOI_5_Khartoum_mask_img397.npy
SN3_roads_train_AOI_4_Shanghai_MS_img381.tif,SN3_roads_train_AOI_4_Shanghai_mask_img381.npy
SN3_roads_train_AOI_3_Paris_MS_img432.tif,SN3_roads_train_AOI_3_Paris_mask_img432.npy
SN3_roads_train_AOI_4_Shanghai_MS_img156.tif,SN3_roads_train_AOI_4_Shanghai_mask_img156.npy
SN3_roads_train_AOI_4_Shanghai_MS_img943.tif,SN3_roads_train_AOI_4_Shanghai_mask_img943.npy
SN3_roads_train_AOI_4_Shanghai_MS_img887.tif,SN3_roads_train_AOI_4_Shanghai_mask_img887.npy
SN3_roads_train_AOI_5_Khartoum_MS_img20.tif,SN3_roads_train_AOI_5_Khartoum_mask_img20.npy
SN3_roads_train_AOI_2_Vegas_MS_img955.tif,SN3_roads_train_AOI_2_Vegas_mask_img955.npy
SN3_roads_train_AOI_5_Khartoum_MS_img303.tif,SN3_roads_train_AOI_5_Khartoum_mask_img303.npy
SN3_roads_train_AOI_4_Shanghai_MS_img610.tif,SN3_roads_train_AOI_4_Shanghai_mask_img610.npy
SN3_roads_train_AOI_5_Khartoum_MS_img162.tif,SN3_roads_train_AOI_5_Khartoum_mask_img162.npy
SN3_roads_train_AOI_4_Shanghai_MS_img979.tif,SN3_roads_train_AOI_4_Shanghai_mask_img979.npy
SN3_roads_train_AOI_3_Paris_MS_img277.tif,SN3_roads_train_AOI_3_Paris_mask_img277.npy
SN3_roads_train_AOI_3_Paris_MS_img325.tif,SN3_roads_train_AOI_3_Paris_mask_img325.npy
SN3_roads_train_AOI_2_Vegas_MS_img411.tif,SN3_roads_train_AOI_2_Vegas_mask_img411.npy
SN3_roads_train_AOI_2_Vegas_MS_img1160.tif,SN3_roads_train_AOI_2_Vegas_mask_img1160.npy
SN3_roads_train_AOI_4_Shanghai_MS_img169.tif,SN3_roads_train_AOI_4_Shanghai_mask_img169.npy
SN3_roads_train_AOI_4_Shanghai_MS_img902.tif,SN3_roads_train_AOI_4_Shanghai_mask_img902.npy
SN3_roads_train_AOI_2_Vegas_MS_img346.tif,SN3_roads_train_AOI_2_Vegas_mask_img346.npy
SN3_roads_train_AOI_3_Paris_MS_img464.tif,SN3_roads_train_AOI_3_Paris_mask_img464.npy
SN3_roads_train_AOI_4_Shanghai_MS_img439.tif,SN3_roads_train_AOI_4_Shanghai_mask_img439.npy
SN3_roads_train_AOI_2_Vegas_MS_img1636.tif,SN3_roads_train_AOI_2_Vegas_mask_img1636.npy
SN3_roads_train_AOI_5_Khartoum_MS_img412.tif,SN3_roads_train_AOI_5_Khartoum_mask_img412.npy
SN3_roads_train_AOI_4_Shanghai_MS_img182.tif,SN3_roads_train_AOI_4_Shanghai_mask_img182.npy
SN3_roads_train_AOI_2_Vegas_MS_img652.tif,SN3_roads_train_AOI_2_Vegas_mask_img652.npy
